k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified	0.71621	0	0.11588	0	0	0	0	0.02897	0.00103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08328	0	0.00433	0	0	0	0.03092	0	0	0	0	0	0	0	0	0	0.00469	0	0	0.00198	0	0.00002	0	0.02786	0	0.01635	0	0	0.00964	0	0	0	0	0	0.00035	0	0	0	0	0.01615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50049	0	0	0	0.00918	0	0	0	0	0	0	0	0	0.06122	0	0	0.00004	0	0	0	0	0	0	0	0.7735	0	0	0.00514	0	0	0	0	0.00002	0.0002	0	0.00002	0	0.00131	0	0	0	0	0	0	0	0	0	0.01806	0	0.00808	0.1071	0	0	0	0	0	0.01126	0.00025	0	0	0	0	0	0	0	0.20248	0	0.00915	0	0	0	0	0.00001	0	0	0	0.05345	0	0	0.13098	0	0.0003	0	0	0	0	2.71892	0	0.00172	0	0	0	0	0.02034	0	0.02613	0.02516	0.00055	0	0	0.0249	0.00003	0	0.00002	0	0.00004	0	0	0	0	0.00129	0.00141	0.00008	0.00012	0.08418	0.0279	0.01281	0.00177	0.67242	0	0.19918	0.00055	0	0	0	0.00058	0	0	0.00865	0	0.00009	0	0.02593	0	0.00007	0.01067	0	0	0.19036	0.00233	0	0	0	0	0.0216	0	0.23635	0.00004	0	0	0	0.00003	0.00041	0.00008	0.00171	0.02439	0	0.00041	0.00002	0.00223	0.00153	0.49902	0.41902	0.00172	0.03722	0	0	0	0.00514	0	0	0.05328	0.00013	0.00073	0	0	0.00005	0	0.00021	0.00007	0	0.00759	0	0.00001	0	0.15556	1.047	0.03878	0	0	0.00001	0.5878	0	0	0	0.00328	0.00081	0	2.92383	0.09115	0.00011	0.15712	0	0.00002	0	0.00579	0.00141	0.02062	0.01434	0.00352	0	0.0035	0	0.00065	0.17842	0.00024	0	0.00007	0	0	0	0.07887	0	0	0.00027	0.04781	1.17989	0.91045	0.01499	0.00046	0.01862	0.00002	0.00234	0.41874	0.02829	0	0	0	0.01957	0	0	0	0	0.00031	0.00002	0.00003	0.0013	0	0	0	0	0.00617	0	0	0	0	0.11321	0	0.00008	0.00001	0	0	0	0.00002	0.36106	0.00019	0.45983	0.09258	0.09712	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_unclassified	0	0.00292	0.03064	0.00004	0.00057	0.00003	0.00034	0.00295	0.00006	0.00469	0.0053	0.00246	0.01446	0.00975	0.00368	0.00001	0.00029	0.00097	0.00244	0.01576	0.00093	0.00272	0.00682	0.00936	0.01411	0.00021	0.0002	0.00773	0.00112	0.06223	0.01038	0	0.0077	0.00003	0.00857	0.00038	0	0.00026	0.00023	0.03232	0.0002	0.00493	0.01065	0.00001	0.01126	0.00015	0.00025	0.02401	0.00465	0.0779	0.0043	0.00136	0.00219	0.00587	0.00061	0.00296	0.00055	0.00002	0.0268	0.00016	0.00044	0.01542	0.03849	0.00309	0.00095	0.01105	0.00098	0.00006	0.00074	0.01006	0.00058	0.00098	0.00687	0.00099	0.02118	0.00364	0.01805	0.00171	0.00627	0.01846	0.00899	0.02186	0.01053	0.00104	0.00156	0.00841	0.00233	0.00054	0	0.01006	0.00247	0	0.00236	0.00277	0.0156	0.00002	0.01899	0.03022	0.00085	0.00222	0.01071	0.01378	0.00003	0.003	0.00814	0.0004	0.00327	0.01708	0.00105	0.00078	0.00113	0.00156	0.01151	0.00596	0.0024	0.00343	0.01244	0.01037	0.00669	0	0.03679	0.02372	0.00128	0.00324	0.00048	0.00826	0.00209	0.0025	0.00377	0.00439	0.00022	0.00017	0.02584	0.02288	0.00004	0.00003	0.11234	0.00041	0.0287	0.00446	0.00623	0.00048	0.00038	0.00006	0.00118	0.00545	0.00046	0.00145	0	0.00761	0.00338	0.0018	0.00291	0.00689	0.00248	0.00329	0.00001	0.00017	0.00566	0.00001	0	0.05515	0.00287	0.00033	0.0163	0.01595	0.00037	0.00072	0.04448	0.00766	0.00086	0.00916	0	0.0107	0.00004	0.00432	0.00696	0.00002	0.00146	0.00015	0	0.00053	0.00627	0	0.0009	0.00069	0.00004	0.00025	0	0.00024	0.00011	0	0.00009	0.0052	0.00004	0.01394	0.00003	0	0.00077	0	0	0	0.00012	0.00299	0.0005	0.00066	0.00288	0	0	0.00003	0.00028	0	0	0	0.00554	0.00003	0	0.00416	0.00002	0.00525	0	0	0	0.00004	0.00007	0.00001	0.00014	0.00002	0	0	0.0003	0.00002	0.00001	0	0.00014	0	0.00002	0	0	0.00061	0	0.00067	0	0.00378	0	0.00031	0.00076	0.00005	0	0	0	0.00022	0.00001	0.00005	0.00187	0.00045	0	0.00004	0.00023	0.00003	0	0.00081	0.00283	0	0.00269	0.01136	0.00006	0	0	0.00049	0	0	0.00339	0	0.00017	0	0	0.00125	0	0	0	0	0	0	0	0	0.00018	0.00015	0.00012	0.0016	0	0.00051	0	0	0.00008	0.00089	0	0	0.00315	0.00039	0.00009	0	0	0.00048	0.00003	0	0.00036	0.00166	0.00002	0	0.00034	0.00022	0.00046	0.00953	0.00192	0.00894	0	0	0.00003	0.00002	0.01832	0.00193	0	0	0.00118	0.00113	0.00037	0.00005	0.00039	0	0	0.0001	0.00828	0	0.00002	0.00001	0	0.00019	0	0	0.00282	0.00069	0.00071	0	0	0.00006	0.00008	0.00001
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	0	0.02369	0.00395	0.00001	0.00095	0.00015	0	0	0.00004	0	0	0.0041	0	0.00135	0	0.00001	0.01706	0	0.00009	0	0.00818	0.00118	0.00103	0.00234	0.02191	0.00003	0.00091	0.00044	0	0	0	0.00113	0.00003	0.00058	0.02393	0.03666	0	0	0.00002	0.00004	0.00066	0	0.04548	0	0	0.0221	0.00001	0.00461	0.01403	0.00199	0.00029	0	0.00052	0.00036	0	0.01034	0.01884	0.00001	0.00182	0	0	0.00001	0.00406	0.0644	0.0002	0	0.00067	0	0.06701	0	0	0.00082	0.01564	0	0	0.00646	0	0	0.03156	0	0	0	0.05164	0	0	0	0.00045	0	0	0.00002	0.00014	0	0	0	0	0.00073	0.05422	0	0	0	0.0214	0.02823	0.00068	0.01532	0	0	0.00277	0.03264	0.0066	0	0.02727	0.00048	0	0	0.00114	0.00123	0	0	0	0	0.00005	0	0.00928	0.0001	0.00008	0.00497	0	0.00027	0.03843	0	0.00446	0.02567	0	0	0.00022	0	0	0	0.00268	0	0.00003	0	0	0.00026	0	0	0.00001	0.00565	0	0	0.0054	0.00102	0.00347	0	0	0.04042	0	0.00005	0	0.0202	0.02986	0	0	0.00007	0.00525	0	0	0	0.0002	0.00001	0	0.00064	0.05042	0.00373	0	0	0.00002	0.00547	0	0	0	0	0.0536	0.16078	0.00061	0	0.01022	0.00002	0	0.00557	0.05581	0	0.00016	0.00005	0.0007	0.00009	0.00011	0	0.00055	0	0	0.00564	0	0.00001	0	0	0	0.00002	0	0	0.00003	0.00685	0	0	0	0.13814	0	0.00259	0	0.04768	0	0	0	0	0	0	0.00125	0.00007	0	0.00724	0	0	0	0.00003	0.00342	0	0.0123	0.03069	0.00001	0.00022	0.00001	0	0	0.00025	0	0.00419	0.0015	0	0	0	0	0	0.0009	0.01977	0	0	0	0.00146	0	0.00446	0.1852	0	0.02338	0.00117	0.00023	0.00039	0	0	0	0	0	0.00005	0.02351	0.0106	0	0	0	0.08861	0	0	0	0.0001	0.00002	0	0	0	0.00014	0	0	0.00001	0.07432	0	0	0.00154	0	0.00008	0.07002	0.02855	0	0	0.00547	0	0	0	0	0	0	0	0	0	0	0.06991	0	0.00002	0	0	0	0.00112	0	0	0.00146	0.00139	0	0	0	0	0	0	0	0.00032	0	0.00089	0.00001	0	0	0	0.00001	0.00077	0	0.00002	0.00003	0	0	0	0.00452	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii	0	0.0001	0	0	0	0.00031	0.00009	0.00181	0	0	0.00017	0.00021	0.00024	0	0.00502	0	0.00462	0.00077	0	0.00363	0	0.06341	0.00002	0	0	0.00241	0	0	0.005	0	0.00009	0.01955	0	0	0	0.00004	0.00052	0	0	0	0	0	0.06428	0	0.00849	0	0.00036	0	0	0	0.00275	0	0.01931	0.00004	0.00785	0	0.00046	0	0	0.00001	0	0.00635	0.00004	0	0	0	0	0.00002	0.00453	0	0	0	0.00001	0	0.00008	0	0	0	0	0	0.00001	0.00005	0.00028	0.0128	0.0012	0	0.00026	0.00005	0.01058	0	0	0	0.00016	0	0.00077	0	0.0005	0	0.03216	0	0	0	0.00021	0	0.02621	0.00018	0	0	0	0.00008	0.00764	0.01004	0.01135	0.00012	0.00064	0.00851	0.00364	0.00011	0	0.00002	0.05213	0	0	0	0	0.00003	0.05011	0	0	0	0	0.00141	0.00005	0	0.06736	0.01219	0	0.00011	0	0	0.00095	0.00049	0	0	0.00319	0.00077	0.00002	0.00003	0	0	0.04924	0	0.00021	0.00069	0	0.00077	0	0	0.03392	0.02781	0.01051	0	0	0.00653	0.00578	0.00001	0	0	0.06737	0.00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00006	0	0	0	0	0	0	0	0	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00009	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum	0.00195	0.00005	0.00363	0.00981	0.00343	0	0.02491	0.00005	1.38764	0.02948	0	0.0039	0.76499	0.00008	0.00005	0.17056	0.00856	0.01584	0.00084	0	0.00237	0	0.30135	0.00012	0.0006	0	0.00001	0.00024	0.07827	0	0.45188	0.00107	0.00001	0	0.30694	0.0047	0	0	0.00058	0.07896	0.00001	0.012	0	0.11384	0.52334	0	1.09143	0.06722	0	0	0.00002	0	0.01142	0.20868	0.00001	0	0	0.01907	0.00035	0.00638	0.00104	0.04754	0.00004	0.07051	0.0057	0.00841	0.00014	0.92122	0.04855	0	0.00015	0	0.5896	0.0415	0.00005	0.00031	0.00882	0	0.00138	0	0.00012	0.3063	0	0.00368	0.00006	0.0043	0	0.02145	0.00002	0	0.00292	0.00258	0	0	0	0.01207	0.38669	1.03573	0.09889	0	0	0	0	0	0	0.00019	0	0.00001	0	0	0	0.03003	0.00013	0.00008	0.01459	0.00049	0.00063	0.51237	0	0.19903	0.0004	0	0.15556	0.00009	1.10085	0.00887	0.1758	0.00482	0.16482	0.00054	0.47335	0.00006	0.09546	0.99728	0.04725	0.00432	0.04073	0.01154	0.0022	0.41172	0	0	0.05896	0.00811	0.00019	0	0.00021	0.00015	0.00022	0	0	0	0.03393	0.3074	0.00001	0	0.04476	0.00349	0.71956	0.00372	0.00107	0.45108	0.44307	0	0.00406	0.00644	0.11765	0.00023	0.00323	0	0	0.00018	0.12411	0	0	0.04825	1.07882	0	0	0	0	0	0.00088	0	0.03128	0	0	0	0	0.00002	0	0.00294	0	0	0	0	0.10216	0.00253	0	0.00002	0	0	0	0	0.00001	0	0	0	0	0.01468	0.00912	0	0	0	0	0	0	0.00013	0	0	0.00001	0.08513	0.00001	0.00194	0	0	0.00133	0.0001	0	0	0	0	0	0	0	0	0	0.00393	0	0	0	0	0	0	0.00087	0	0	0	0	0	0	0	0	0	0.00004	0	0.0048	0.0004	0	0	0	0	0	0	0	0	0.00934	0	0	0	0	0.00849	0	0.00004	0.00001	0	0.00469	0	0	0	0.00876	0	0	0	0.00007	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0	0.02447	0	0	0	0	0	0	0	0.00011	0	0	0	0	0	0.0226	0.00648	0	0	0.00268	0.00058	0	0	0	0	0	0.00125	0.01839	0	0.00525	0.00225	0	0	0	0	0.00423	0	0	0	0.06754	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae	0.00523	0.00008	0.02549	0.30242	0.06224	0	0.01831	0.07344	0.03988	0	0.13809	0.00637	0.09341	0.00021	0.03943	0	0.09256	2.17509	0.00006	0.16225	0.05447	0.00011	0.86463	0.07169	0.00271	0.0082	0.04202	0.00389	0.18186	0.0064	0.00005	0.00756	0.00001	0.32974	0.13587	0	0.02108	0.00024	0.00541	0.00012	0.3337	0.01847	0.22361	1.05758	0	0.02815	0.17962	0.00643	0.08764	0.01729	0	0.00012	0.00017	0.1087	0.0056	0.00665	0.35604	0.29134	0.05709	0.01479	0.0217	0.23175	0.00018	0.02329	0	0.00913	0.00007	0.07565	0	0.00036	0.10811	0	0.15046	0.04954	0.00043	0.00652	0.04384	0.02208	0.00635	0	0.00032	0.01563	0.00041	0.24159	0.0108	0.1504	0.00077	0.00112	0.52221	0	0.03042	0.00135	0	0.04487	0.00831	0	0.03879	0.27054	0.00039	0.01814	0.0014	0.00034	0.00003	0	0.0021	0.00001	0.06388	0.04344	0	0.00715	0.16908	0.01611	0.06823	0.01073	0.01846	0.1087	0	0.2194	0.00331	0.3873	0.00109	0.00311	0.01829	0.00334	0.49073	0.26895	0.0707	0.00005	0.55132	0	0.04677	0.00016	0.01462	0.0032	0.10382	0.00009	0.13802	0.00012	0.08903	0.01032	0.00018	0	0	0	0	0	0.28116	0.64983	0.41997	0	0.00971	0.1439	0.00002	0.00071	0.18641	0.28449	0.00035	0.01747	0.20523	0	0.00058	1.36143	0.44959	0.00014	0.00037	0	0.00129	0.00292	0.00604	0	0	0.00803	0.04297	0	0.00021	0.0314	0.19353	0	0	0	0	0.00047	0.03125	0	0.03181	0.00167	0	0.00048	0	0.00144	0	0	0.00013	0	0	0.00641	0.01939	0	0.00004	0.00101	0	0	0.0005	0	0	0.00003	0.00389	0	0	0.00003	0.06793	0	0.00075	0	0.00002	0	0	0.00004	0.00014	0.00178	0.00004	0.00003	0	0.00039	0.00508	0	0.00414	0.00002	0	0	0.00511	0	0	0	0	0	0	0	0	0	0	0	0	0.00337	0.00839	0.00001	0	0.00459	0	0	0	0	0	0.00001	0.04129	0	0.00007	0	0	0.00011	0	0.00008	0	0	0.02047	0.00144	0.02521	0	0	0	0	0.00395	0.00028	0	0.00013	0	0.00153	0.00017	0.00011	0	0.00007	0	0	0	0	0	0	0	0	0.00051	0	0.00147	0	0.00001	0.00522	0	0	0	0	0.04822	0.00168	0	0	0.00008	0.00004	0	0	0.00028	0	0	0	0	0	0.11558	0.05876	0.01205	0	0	0.0123	0	0.00489	0	0	0	0.01496	0.05987	0	0.01425	0.06116	0	0	0.00088	0.02012	0	0.00007	0	0.00199	0.1246	0.00001	0	0	0.00401	0	0	0	0.00003	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis	0	0	0.00007	0	0	0	0	0	0	0	0	0	0	0.00004	0	0	0	0.00017	0.00001	0	0	0.00001	0.00335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041	0	0	0.00005	0	0	0	0	0	0	0.00026	0	0	0	0	0	0	0	0	0	0	0.00004	0	0	0	0	0	0	0	0	0	0	0	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0.00011	0	0.00003	0	0.00001	0	0	0	0	0	0	0	0	0	0	0.01365	0.37633	0	0.00004	0.16374	0.00015	0.00039	0	0.00005	0.00053	0	0	0.17568	0	0.00006	0	0	0	0.00847	0.02364	0	0.00002	0	0	0	0.00007	0.06071	0.00073	0	0.00333	0	0	0	0	0.00014	0.06519	0	0	0	0	0.00088	0	0.00651	0	0.00011	0	0	0	0	0	0	0.00051	0.00044	0.00086	0.02304	0	0.00132	0.11406	0.03429	0.03294	0.00006	0	0	0	0	0.03794	0.00002	0.03997	0	0	0.2601	0	0	0	0.00005	0.00001	0	0.00703	0	0	0.00286	0	0.00131	0	0	0	0	0	0	0	0	0	0	0	0.14063	0.0075	0.03971	0.003	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0.00039	0.01966	0	0	0	0.87623	0.00024	0.00004	0	0.0216	0.00016	0	0.03698	0	0.12171	0	0	0	0	0	0.03724	0	0	0	0	0.00175	0	0.00036	0.00501	0	0	0	0	0.00031	0.00059	0.05283	0	0	0.00907	0	0.12088	0	0.00078	0	0	0.0416	0	0	0.00656	0.10211	0.00002	0	0	0.16234	0	0.00001	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_lactis	0	0.00036	0	0.50228	0	0	0	0	0	0.00002	0	0.00001	0	0.00003	0	0.00004	0.00002	0	0	0	0.00365	0	0	0.04686	0	0	0	0.00005	0	0	0	0	0	0	0	0	0.01106	0	0	0	0	0	0.00121	0.0021	0	0.01509	0	0	0.00004	0.00304	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14947	0	0	0	0	0.08917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0.00016	0.00023	0	0	0	0.0494	0	0	0	0	0	0.25218	0	0	0	0	0	0.02849	0	0	0	0	0	0	0.00005	0	0	0	0	0	0	0	0	0.00051	0	0	0	0	0	0.00001	0	0.01591	0	0.00001	0	0	0	0	0	0	0.08152	0	0	0	0	0	0.00663	0	0	0	0.00035	0	0	0	0.00301	0.02418	0	0.14227	0	0	0	0	0.00035	0	0	0	0	0	0.01255	0	0	0	0	0.32744	0	0.00001	0	0	0	0	0	0.00312	0	0.00014	0	0	0.00171	0	0.0002	0	0	0.00356	0	0.00343	0	0	0.00015	0	0.00516	0	0	0.00006	0	0.02657	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075	0	0	0	0	0	0	0.01811	0	0	0	0	0.00563	0	0	0.00049	0	0	0.00003	0	0	0	0.00054	0.00103	0.00049	0	0	0	0	0	0.00134	0.00464	0	0.00001	0	0	0.00009	0	0	0.00002	0	0.0067	0	0	0	0	0.00002	0.00001	0	0	0	0	0	0	0	0.00014	0	0.00039	0	0	0	0	0.00956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128	0.00111	0.00001	0	0.00005	0.04896	0.01138	0	0	0.00631	0	0	0	0	0.01085	0	0	0	0	0.00041	0.00027	0	0	0	0	0	0	0.00009	0.0012	0	0.00252	0.00003	0.05133	0.00006	0.00241	0	0	0.0189	0	0	0.00006	0	0	0.00007	0.00016	0.00001	0	0	0.0002	0.00001	0	0.00021	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_unclassified	0	0	0	0	0.00016	0.00004	0.00189	0.00383	0.00038	0.00002	0.00078	0	0	0	0	0.05513	0.00095	0.00039	0.00001	0.00003	0.00027	0.0015	0	0	0.00013	0.00795	0.2975	0	0	0.00178	0.00001	0	0.00097	0	0	0.00876	0.00097	0.00152	0	0.004	0.00008	0.00003	0.00248	0.00678	0	0	0	0.00012	0.00003	0	0	0.0086	0.00046	0	0.01499	0	0	0.00001	0	0.00214	0	0.03181	0.00809	0.0001	0.00048	0	0	0.0001	0.00045	0	0	0	0	0.00285	0	0.00038	0	0.00001	0.00191	0.05806	0.00006	0	0	0	0	0	0.00027	0.17104	0	0.00024	0	0	0.00003	0	0.001	0	0.00073	0.01703	0.00001	0.00091	0	0.05062	0.00003	0.0201	0.00245	0.13467	0	0.00051	0	0.00001	0.00013	0.00002	0.0002	0.00426	0	0.00002	0	0.00001	0	0	0	0	0.02831	0	0	0	0.05254	0	0.00004	0.00034	0	0.04626	0	0.00139	0.14138	0.00281	0	0.00038	0.00043	0.00011	0.00001	0.00078	0.00001	0	0.00305	0	0.00002	0	0	0	0.03832	0.00002	0.00555	0.00087	0	0.00002	0	0	0	0	0	0.17392	0.00352	0.00002	0.00004	0.00439	0	0	0.00982	0	0	0.00092	0	0.00119	0	0	0	0	0.00415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0332	0	0.00033	0.00704	0	0	0	0	0.02662	0	0.00008	0	0	0	0	0.00022	0.00003	0	0.00181	0	0.00146	0	0.0002	0	0.00423	0	0	0	0	0.01504	0	0	0	0	0.00001	0	0	0	0	0.00003	0	0	0	0	0	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03981	0	0	0.00006	0.00001	0	0	0	0	0	0	0	0	0.00377	0.00018	0	0.0133	0	0	0	0	0	0	0.00002	0	0	0	0	0.00051	0	0	0	0	0	0.00003	0	0	0	0	0.0003	0	0	0	0	0	0	0	0.00157	0	0	0	0	0	0	0	0	0	0.00004	0	0	0	0	0.00877	0	0	0	0	0	0	0	0.00018	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis	0	0	0	0	0	0	0.00016	0	0	0.00001	0	0.00006	0	0.00001	0	0.02256	0	0	0.00157	0	0	0.01896	0	0.00013	0.00375	0.04032	0.00008	0	0	0	0.00009	0	0	0.00084	0.00966	0	0	0.01197	0.0016	0.00124	0	0	0	0	0	0	0.01779	0	0	0	0.00061	0	0	0	0.00007	0.04903	0	0	0.00003	0	0.00001	0	0	0.02825	0	0	0	0	0.11233	0	0	0	0	0	0.0001	0	0.00001	0	0	0.02098	0.00015	0	0.00278	0.00001	0.0026	0	0.00043	0.00601	0	0	0	0	0	0	0	0	0.00521	0	0.00721	0	0.00253	0.00012	0.01086	0	0.00001	0	0	0.00013	0	0	0	0.00006	0.0295	0	0	0	0	0.00127	0.04049	0	0.00001	0.00045	0.10384	0.01761	0	0	0	0	0.00508	0	0	0.00002	0	0	0	0	0	0	0.00156	0	0	0	0	0	0.00001	0	0	0.00172	0	0	0	0	0.00001	0	0	0.00026	0	0	0	0.00005	0	0	0	0.0007	0.00031	0	0	0	0	0	0	0.01817	0.1068	0.00032	0	0.00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0.00001	0	0.00137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023	0	0	0	0	0	0	0	0	0	0.00049	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0	0	0	0	0	0	0.00015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0	0	0	0.00003	0	0	0	0	0	0	0	0	0	0	0	0.00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036	0	0	0	0.00008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus	0.06634	0.10978	0.4601	0.01548	0	0.13365	0.13725	0.13796	0.31927	0.43919	0.01672	0.39744	0.04471	0.04815	0.05767	0.14475	0.09397	0.05371	0.01397	0.03444	0.18544	0.01136	0.0107	0.19849	0.01005	0.0035	0.05638	0.03458	0.07423	0.02507	0	0.0571	0.07126	0.03208	0.13944	0.00341	0.01081	0.09743	0.02032	0.4716	0.00115	0.23608	0.04931	0.03395	0.19	0.01427	0.05242	0.19946	0.00031	0.05437	0.00004	0.09466	0.00298	0.06742	0.14595	0.02124	0.04299	0.00005	0.04991	0.00464	0.62895	0.0076	0.21911	0.05828	0.12609	0.05329	0.00573	0.10964	0.08667	0.18682	0.13061	0.50172	0.01916	0.05619	0.00289	0.00001	0.04944	0.17289	0.005	0.12374	0.00918	0.05782	0	0.0888	0.40624	0.02756	0.02801	0.07314	0.00175	0.23477	0.00624	0.04139	0.19802	0.12136	0.00014	0.16189	0.03513	0.08841	0.03228	0.23176	0.40195	0.00011	0.02748	0.03588	0.03546	0.00206	0.00292	0.0222	0.00367	0.00036	0.27227	0.13216	0.02278	0.01327	0.08891	0.03065	0.04298	0.00676	0.00011	0.00809	0.05918	0.18379	0.28902	0	0.34195	0.10724	0.03318	0.40044	0.08404	0.01337	0.02098	0.0725	0.09967	0.00675	0.03761	0.10986	0.02211	0.00911	0.46441	0.01397	0.16354	0.00197	0.13239	0.00239	0.00045	0.05415	0.00303	0.03779	0.00016	0.0036	0.21004	0.00576	0.07676	0.06619	0.24794	0.00023	0.12393	0.03209	0.00023	0.00199	0.08137	0.81658	0.07117	0.01898	0.02019	0.00517	0.07569	0.04022	0.14556	0.02795	0.01989	0.10126	0.01822	0.02944	0.00548	0.01233	1.36131	0	0	0	0	0.00002	0.08331	0	0.00274	0.00003	0	0.00008	0	0.00005	0	0	0.00002	0	0	0.01642	0.00001	0	0.00001	0.00098	0	0	0.00004	0.00021	0	0.00234	0.00569	0	0	0	0.10763	0	0	0	0.00066	0	0	0.00001	0	0.00215	0.00003	0	0	0.0043	0.00271	0	0.00554	0	0	0	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	0.00033	0.00002	0	0.00043	0	0	0	0	0	0	0.08188	0	0	0	0	0	0	0.00248	0	0	0.04931	0.01159	0.0074	0	0	0	0	0.00002	0.00019	0	0.00018	0	0	0.00036	0	0	0	0	0	0	0	0	0	0	0	0.03269	0	0.00244	0	0	0.001	0	0	0	0	0.0393	0	0	0	0.00002	0	0	0	0.00001	0	0	0	0	0	0.14866	0.0465	0.00481	0	0	0.00535	0	0.05447	0	0	0	0.00772	0.0345	0	0.00043	0.06212	0	0	0.00329	0.02906	0	0	0.00003	0.00258	0.14054	0	0	0	0.02876	0	0	0	0.00112	0	0
